// List of Teams and their ID's:
//2 => ID of Baltimore Orioles
//3 => ID of Boston Red Sox
//11 => ID of New York Yankees
//13 => ID of Tampa Bay Rays
//15 => ID of Toronto Blue Jays
//4 => ID of Chicago White Sox
//5 => ID of Cleveland Guardians
//6 => ID of Detroit Tigers
//8 => ID of Kansas City Royals
//10 => ID of Minnesota Twins
//1 => ID of Athletics
//7 => ID of Houston Astros
//9 => ID of Los Angeles Angels
//12 => ID of Seattle Mariners
//14 => ID of Texas Rangers
//17 => ID of Atlanta Braves
//22 => ID of Miami Marlins
//24 => ID of New York Mets
//25 => ID of Philadelphia Phillies
//30 => ID of Washington Nationals
//18 => ID of Chicago Cubs
//19 => ID of Cincinnati Reds
//23 => ID of Milwaukee Brewers
//26 => ID of Pittsburgh Pirates
//29 => ID of St. Louis Cardinals
//16 => ID of Arizona Diamondbacks
//20 => ID of Colorado Rockies
//21 => ID of Los Angeles Dodgers
//27 => ID of San Diego Padres
//28 => ID of San Francisco Giants
//
//
//id, del, team_id, Team Name, League Name, LastName, FirstName, NickName, UniformNumber, DayOB, MonthOB, YearOB, NationalityID, Nation, CityID, City, facial_type, Height (cm), Weight (kg), Bats, Throws, Position, ML Service, 40 man roster service, pro years, options used, Contact vL, Gap vL, Power vL, Eye vL, Avoid K vL, BABIP vL, Contract Vr, Gap Vr, Power vR, Eye vR, Ks vR, BABIP vR, Contact Pot, Gap Pot, Power Pot, Eye Pot, Ks Pot, BABIP Pot, HBP, GB Batter type, FB Batter type, speed, steal rate, steal, running, sac bunt, bunt hit,Move vL, Control vL, Movement vR, Control vR, Move Pot, Control Pot, HBP, WP, Balk, Stamina, Hold, GB%, Velocity, ArmSlot, Infield Range, Infield Error, Infield Arm, DP, CatcherAbil, Catcher Arm, OF Range, OF Error, OF Arm, PExp, CExp, 1bExp, 2bExp, 3bExp, ssExp, LFExp, CFExp, RFExp, use expected, expected level, expected ab, expected avg, expected 2b, expected 3b, expected hr, expected bb, expected k, expected hbp, contract y1, contract y2, contract y3, contract y4, contract y5, contract y6, contract y7, contract y8, contract y9, contract y10, contract current year (0 = first year), extension y1, extension y2, extension y3, extension y4, extension y5, extension y6, extension y7, extension y8, extension y9, extension y10, greed, loyalty, play_for_winner, work_ethic, intelligence, leader ability, Stuff Overall, Stuff R/L split, Stuff Pot., Fastball (scale: 0-5), Slider, Curveball, Changeup, Cutter, Sinker, Splitter, Forkball, Screwball, Circlechange, Knucklecurve, Knuckleball, Fastball Pot.(scale: 0-5), Slider Pot., Curveball Pot., Changeup Pot., Cutter Pot., Sinker Pot., Splitter Pot., Forkball Pot., Screwball Pot., Circlechange Pot., Knucklecurve Pot., Knuckleball Pot., Hitter 3B/2B ratio, pbabip, lahman_id, bbref_id, bbrefminors_id, twitter_handle, Catcher Framing, Velo Pot
//NOTE: Player and team names are purely cosmetic and will not be used when importing rosters from this file!
// Baltimore Orioles, ID = 2
// Detroit Tigers, ID = 6
19106,0,6,Detroit Tigers,Major League Baseball,Nido,Tomás,,2,12,4,1994,151,Puerto Rico,26887,Guaynabo,5,180,212,1,1,2,1217,1266,11,0,447,174,351,226,385,487,401,165,301,176,367,425,357,327,301,247,373,344,4,2,2,31,6,11,55,165,19,344,298,372,306,109,23,15,30,10,47,36,40,16,4,9,5,5,7,81,83,3,3,8,0,200,0,0,0,0,0,0,0,0,1,550,.264,11,0,8,15,121,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,90,104,114,186,89,235,1.0175,2,187,187,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,388,nidoto01,nidoto01,nido--000tom,,105,16,eol
19508,0,6,Detroit Tigers,Major League Baseball,Carpenter,Kerry,,30,2,9,1997,206,The United States,24297,Eustis,4,188,220,2,1,9,500,645,7,2,341,432,429,255,350,336,401,498,466,296,404,402,412,368,435,314,387,430,7,2,2,115,33,97,93,10,20,1,1,1,1,1,1,15,30,10,1,47,56,14,3,8,15,5,18,0,0,104,100,128,0,0,0,0,0,0,134,0,200,0,1,550,.269,26,10,26,27,112,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,117,85,114,86,103,1,.9302,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,276,carpeke01,carpeke01,carpen000ker,,0,14,eol
19514,0,6,Detroit Tigers,Major League Baseball,Dingler,Dillon,,13,17,9,1998,206,The United States,48759,Massillon,4,188,209,1,1,2,151,396,2,2,450,422,388,289,348,511,438,363,370,263,397,465,427,406,355,272,378,460,8,3,2,62,9,11,55,10,2,1,1,1,1,1,1,15,30,10,1,7,55,11,3,6,11,11,13,75,99,20,6,8,0,200,0,0,0,0,0,0,0,0,1,550,.289,28,4,13,26,115,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,71,72,88,97,103,1,.9302,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,276,dingldi01,dingldi01,dingle000dil,,112,11,eol
19519,0,6,Detroit Tigers,Major League Baseball,Flaherty,Jack,Flare,9,15,10,1995,206,The United States,12590,Burbank,4,193,205,1,1,11,1359,1381,10,0,94,188,50,238,92,90,92,187,48,232,90,88,132,229,151,295,133,132,5,0,0,16,7,11,23,10,28,394,351,364,414,396,383,4,4,0,149,123,46,14,3,50,35,42,41,0,0,5,19,1,200,0,0,0,0,0,0,0,0,0,1,550,.247,0,0,16,46,134,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,95,114,94,124,110,449,1.2357,449,218,312,365,412,447,0,0,0,0,0,0,0,218,312,365,412,447,0,0,0,0,0,0,0,0,402,flaheja01,flaheja01,flaher000jac,,0,14,eol
20879,0,6,Detroit Tigers,Major League Baseball,Baddoo,Akil,,60,16,8,1998,206,The United States,74078,Silver Spring,1,185,209,2,2,7,524,584,8,1,198,465,296,357,291,109,218,525,347,396,330,73,401,413,360,433,359,430,2,2,2,149,139,191,133,9,136,1,1,1,1,1,1,15,30,10,1,5,59,11,3,19,8,14,18,0,0,90,104,100,0,0,0,0,0,0,200,0,144,0,1,550,.157,22,3,10,47,141,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,156,102,117,80,119,1,1.0750,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,274,baddoak01,baddoak01,baddoo000aki,,0,11,eol
20897,0,6,Detroit Tigers,Major League Baseball,Gipson-Long,Sawyer,,66,12,12,1997,206,The United States,45797,Lithia Springs,4,193,225,1,1,12,28,205,4,1,94,187,48,233,91,90,92,187,48,234,90,89,92,187,48,233,90,89,5,1,1,9,6,11,10,15,76,259,482,282,492,330,432,9,6,0,49,109,45,12,3,51,40,44,42,0,0,8,3,3,200,0,0,0,0,0,0,0,0,0,1,550,.285,0,0,27,27,90,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,87,92,99,100,127,324,1.0352,408,146,185,0,258,295,222,0,0,0,0,0,0,193,274,0,368,406,328,0,0,0,0,0,0,0,400,gipsosa01,gipsosa01,gipson000ale,,0,12,eol
20387,0,6,Detroit Tigers,Major League Baseball,Torres,Gleyber,GT,25,13,12,1996,210,Venezuela,47991,Maracay,5,185,201,1,1,4,1204,1471,8,3,398,333,413,495,430,359,428,313,351,478,432,419,410,351,439,402,432,385,3,2,2,60,32,138,111,37,13,1,1,1,1,1,1,15,30,10,1,26,57,12,3,85,84,45,122,0,0,6,6,4,0,0,0,200,0,0,0,0,0,0,1,550,.271,23,0,12,78,90,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,83,125,184,101,94,1,.9302,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,276,torregl01,torregl01,torres000gle,,0,12,eol
20405,0,6,Detroit Tigers,Major League Baseball,Montero,Keider,,54,6,7,2000,210,Venezuela,71287,Santa Teresa,1,185,174,1,1,11,80,254,5,1,92,188,48,234,90,88,93,187,48,232,91,89,92,187,48,233,90,89,5,0,0,32,10,11,55,12,21,315,356,339,408,325,391,4,3,0,157,109,47,9,3,50,35,42,41,0,0,12,17,20,200,0,0,0,0,0,0,0,0,0,1,550,.277,0,0,20,47,87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,85,78,84,93,100,309,1.3279,317,179,246,306,340,0,0,0,0,0,0,0,0,185,257,315,351,0,0,0,0,0,0,0,0,0,403,monteke01,monteke01,monter000kei,,0,9,eol
20578,0,6,Detroit Tigers,Major League Baseball,Malloy,Justyn-Henry,,44,19,2,2000,206,The United States,8746,Bergenfield,1,185,212,1,1,9,62,388,5,3,403,451,384,534,315,460,338,401,323,476,248,407,348,404,375,479,253,417,5,2,2,49,25,21,69,19,10,1,1,1,1,1,1,15,30,10,1,33,55,13,4,13,12,5,20,0,0,90,112,113,0,0,0,0,0,0,200,0,200,0,1,550,.234,27,1,10,84,160,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,102,107,74,87,80,1,.9756,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,275,malloju02,malloju02,malloy000jus,,0,13,eol
20856,0,6,Detroit Tigers,Major League Baseball,Hanifee,Brenan,,75,29,5,1998,206,The United States,30771,Harrisonburg,4,196,216,1,1,12,307,307,5,0,95,189,50,239,94,91,91,186,47,231,88,88,92,187,48,233,90,89,5,1,1,17,6,11,26,12,67,472,471,501,495,469,483,4,4,0,35,109,62,9,3,50,36,42,42,0,0,12,17,5,200,0,0,0,0,0,0,0,0,0,1,550,.271,0,0,5,28,75,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,81,118,162,72,79,270,1.0280,278,238,196,0,196,238,196,0,0,0,0,0,0,246,202,0,202,246,157,0,0,0,0,0,0,0,381,hanifbr01,hanifbr01,hanife000bre,,0,9,eol
20878,0,6,Detroit Tigers,Major League Baseball,Lee,Chase,,53,13,8,1998,206,The United States,92348,McCalla,4,183,170,1,1,12,0,0,2,0,95,189,51,236,94,91,92,186,47,232,89,89,92,187,48,233,90,89,5,0,0,9,6,11,10,15,34,300,451,330,468,320,446,8,1,1,38,109,45,11,2,51,39,44,42,0,0,16,7,20,200,0,0,0,0,0,0,0,0,0,1,550,.266,0,0,22,32,115,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,85,109,112,118,125,410,1.0256,415,373,196,0,410,0,332,0,0,0,0,0,0,376,198,0,413,0,334,0,0,0,0,0,0,0,400,leech02,leech02,lee---016cha,,0,11,eol
20378,0,6,Detroit Tigers,Major League Baseball,McKinstry,Zach,,39,29,4,1995,206,The United States,80442,Toledo,4,183,179,2,1,5,860,1124,9,2,446,550,373,416,415,464,403,496,315,404,400,409,406,489,324,407,406,407,6,0,0,169,162,169,124,52,6,226,24,217,23,276,294,1,1,0,24,45,43,11,4,104,91,133,71,0,0,104,100,128,0,0,0,137,200,200,134,0,200,0,1,550,.265,29,16,10,52,107,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,74,78,76,44,100,1,1.0458,234,1,0,1,0,0,0,0,0,0,0,0,0,225,0,194,0,0,0,0,0,0,0,0,0,0,334,mckinza01,mckinza01,mckins000zac,,0,11,eol
20549,0,6,Detroit Tigers,Major League Baseball,Kahnle,Tommy,,43,7,8,1989,206,The United States,1337,Albany,4,185,229,1,1,12,1713,1845,11,2,96,190,51,237,97,92,91,185,47,231,87,88,89,187,48,231,92,80,5,2,2,17,10,11,24,7,15,329,292,366,300,371,292,3,6,0,32,124,60,13,3,50,36,42,41,0,0,20,13,15,200,0,0,0,0,0,0,0,0,0,1,550,.233,0,0,14,70,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,17,123,184,65,118,364,1.0306,459,0,331,0,238,0,300,0,0,0,0,0,0,0,458,0,319,0,375,0,0,0,0,0,0,0,478,kahnlto01,kahnlto01,kahnle001tho,,0,13,eol
20831,0,6,Detroit Tigers,Major League Baseball,Brebbia,John,,49,30,5,1990,206,The United States,73297,Sharon,4,185,205,2,1,12,1087,1087,11,0,86,181,43,225,82,85,95,190,49,236,93,91,96,177,48,229,93,95,5,0,0,10,10,11,10,7,97,359,335,406,364,463,403,12,6,0,33,110,33,14,3,51,41,45,43,0,0,3,4,17,200,0,0,0,0,0,0,0,0,0,1,550,.266,0,0,21,57,124,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,83,46,105,102,130,428,.9249,425,297,425,0,0,0,0,0,0,0,0,0,0,295,423,0,0,0,0,0,0,0,0,0,0,0,372,brebbjo01,brebbjo01,brebbi000joh,,0,14,eol
20898,0,6,Detroit Tigers,Major League Baseball,Kreidler,Ryan,,32,12,11,1997,206,The United States,22173,Davis,4,193,207,1,1,8,364,364,6,0,199,163,273,423,294,106,176,187,280,395,249,84,222,184,291,381,308,146,2,2,2,186,225,196,162,152,18,1,1,1,1,1,1,15,30,10,1,50,55,13,3,107,92,109,129,0,0,140,100,118,0,0,0,0,200,200,0,200,0,0,1,550,.147,5,1,7,51,163,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,113,73,115,123,101,1,.9302,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,277,kreidry01,kreidry01,kreidl000rya,,0,13,eol
20994,0,6,Detroit Tigers,Major League Baseball,Smith,Dylan,,58,28,5,2000,206,The United States,75850,Stafford,1,188,181,1,1,12,0,0,2,0,92,187,48,234,90,89,92,187,48,232,90,89,92,187,48,233,90,89,5,0,0,30,8,11,52,15,18,588,299,604,304,393,332,12,1,1,49,109,57,12,3,51,42,45,43,0,0,8,6,6,200,0,0,0,0,0,0,0,0,0,1,550,.278,0,0,2,69,45,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,134,71,91,34,115,181,.9911,279,141,141,166,0,0,0,141,0,0,0,0,0,214,214,266,0,0,0,214,0,0,0,0,0,0,400,smithdy01,smithdy01,smith-002dyl,,0,12,eol
20320,0,6,Detroit Tigers,Major League Baseball,Enns,Dietrich,,51,16,5,1991,206,The United States,24969,Frankfort,4,185,209,2,2,12,240,569,6,3,86,182,43,225,81,85,94,189,50,236,93,90,102,175,48,232,91,109,5,0,0,9,6,11,10,14,69,390,457,382,454,397,417,1,3,0,48,109,51,12,3,50,38,43,42,0,0,3,13,1,200,0,0,0,0,0,0,0,0,0,1,550,.254,0,0,14,33,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,119,71,171,81,129,416,.9860,416,201,339,383,418,0,0,0,0,0,0,0,0,201,339,383,418,0,0,0,0,0,0,0,0,0,400,ennsdi01,ennsdi01,enns--000die,,0,12,eol
19582,0,6,Detroit Tigers,Major League Baseball,Urquidy,Jose,,65,1,5,1995,124,Mexico,49169,Mazatlan,5,183,214,1,1,12,693,867,7,2,96,190,51,245,97,92,91,186,46,229,88,88,101,170,48,226,88,111,5,0,0,9,8,11,10,8,45,322,225,323,236,325,452,6,6,5,38,108,53,11,3,51,44,46,44,0,0,6,3,11,200,0,0,0,0,0,0,0,0,0,1,550,.285,0,0,18,92,80,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,137,155,184,118,107,286,.9563,325,187,187,225,187,262,0,0,0,0,0,0,0,163,214,264,214,307,0,0,0,0,0,0,0,0,381,urquijo01,urquijo01,hernan041jos,,0,11,eol
19735,0,6,Detroit Tigers,Major League Baseball,Gage,Matt,,93,11,2,1993,206,The United States,55707,Niskayuna,4,193,240,2,2,12,260,372,6,2,86,182,44,224,82,85,95,189,49,235,93,91,92,187,48,233,90,89,5,0,0,9,8,11,10,9,48,638,392,588,374,516,336,9,6,0,26,109,54,13,3,51,40,44,42,0,0,18,7,17,200,0,0,0,0,0,0,0,0,0,1,550,.250,0,0,2,50,96,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,96,173,92,114,107,345,.9904,400,254,324,0,0,160,207,0,0,0,0,0,0,313,384,0,0,184,255,0,0,0,0,0,0,0,400,gagema01,gagema01,gage--002mat,,0,13,eol
19993,0,6,Detroit Tigers,Major League Baseball,Hicklen,Brewer,,50,9,2,1996,206,The United States,33063,Huntsville,4,188,207,1,1,8,173,173,4,0,231,198,312,353,220,250,228,196,309,350,218,247,158,241,309,320,185,126,4,2,2,94,30,146,101,64,9,1,1,1,1,1,1,15,30,10,1,28,57,14,3,12,3,7,9,0,0,101,119,129,0,0,0,0,0,0,0,200,200,0,1,550,.184,8,0,8,40,176,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,61,114,76,91,95,1,.9302,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,277,hicklbr01,hicklbr01,hickle000bre,,0,14,eol
18625,0,6,Detroit Tigers,Major League Baseball,Margot,Manuel,Yoandry,7,28,9,1994,56,Dominican Republic,69886,San Cristóbal,1,180,181,1,1,7,1383,1714,11,3,444,368,264,332,462,419,411,361,218,311,438,380,424,393,305,350,439,406,4,1,1,90,47,172,97,95,5,1,1,1,1,1,1,15,30,10,1,50,59,12,3,18,13,18,19,0,0,81,114,95,0,0,0,0,0,0,200,200,200,0,1,550,.259,26,2,5,33,83,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,68,188,105,92,143,1,.9302,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,277,margoma01,margoma01,margot000man,,0,12,eol
19572,0,6,Detroit Tigers,Major League Baseball,Jobe,Jackson,,21,30,7,2002,206,The United States,57035,Oklahoma City,4,188,190,1,1,11,50,89,2,0,94,189,49,237,92,90,92,186,47,232,89,89,92,187,48,233,90,89,5,0,0,28,9,11,46,14,28,386,292,410,268,391,319,6,3,1,129,109,43,13,3,50,37,43,42,0,0,14,2,9,200,0,0,0,0,0,0,0,0,0,1,550,.271,0,0,15,76,88,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,76,87,73,97,80,315,1.0519,327,172,292,0,326,232,0,0,0,0,0,0,0,179,306,0,339,245,0,0,0,0,0,0,0,0,400,jobeja01,jobeja01,jobe--000jac,,0,13,eol
19574,0,6,Detroit Tigers,Major League Baseball,Keith,Colt,,33,14,8,2001,206,The United States,9528,Biloxi,4,188,212,2,1,5,164,378,3,1,440,371,350,436,423,446,416,368,371,398,407,422,422,347,363,393,416,424,2,3,2,108,33,142,110,9,18,4,1,4,1,8,1,15,30,10,1,25,53,10,3,104,95,86,109,0,0,8,9,4,0,0,126,200,200,0,0,0,0,0,1,550,.273,24,4,12,52,103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,82,95,109,105,17,1,.9302,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,275,keithco01,keithco01,keith-000col,,0,10,eol
19583,0,6,Detroit Tigers,Major League Baseball,Meadows,Parker,,22,2,11,1999,206,The United States,29626,Grayson,4,196,205,2,1,8,242,536,6,2,361,403,371,432,361,364,376,454,340,416,354,401,382,437,359,424,361,405,1,1,1,156,112,163,112,49,123,1,1,1,1,1,1,15,30,10,1,4,57,12,3,15,13,12,3,0,0,140,100,118,0,0,0,0,0,0,0,200,0,0,1,550,.243,21,11,11,57,127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,106,38,113,79,113,1,.9302,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,279,meadopa01,meadopa01,meadow000par,,0,12,eol
19591,0,6,Detroit Tigers,Major League Baseball,Mize,Casey,,12,1,5,1997,206,The United States,75734,Springville,4,191,212,1,1,11,656,656,6,0,96,191,51,239,95,92,92,186,47,231,89,88,90,187,48,255,91,83,5,0,0,9,8,11,10,11,65,416,455,362,450,387,439,3,2,1,139,100,48,8,4,50,35,42,41,0,0,19,6,17,200,0,0,0,0,0,0,0,0,0,1,550,.278,0,0,14,34,96,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,35,153,126,102,24,348,.6660,333,192,271,403,0,0,365,325,0,0,0,0,0,182,251,379,0,0,345,310,0,0,0,0,0,0,348,mizeca01,mizeca01,mize--000cas,,0,8,eol
19602,0,6,Detroit Tigers,Major League Baseball,Olson,Reese,,45,31,7,1999,206,The United States,41396,Lula,4,185,161,1,1,11,237,409,4,2,92,188,49,235,90,89,92,187,48,232,90,89,92,187,48,233,90,89,5,0,0,31,10,11,52,13,56,449,361,489,408,433,394,8,5,1,140,111,53,12,3,50,35,42,41,0,0,16,9,17,200,0,0,0,0,0,0,0,0,0,1,550,.252,0,0,8,47,107,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,136,72,90,96,111,389,.7725,399,362,323,401,269,0,191,0,0,0,0,0,0,368,328,406,274,0,193,0,0,0,0,0,0,0,400,olsonre01,olsonre01,olson-000ree,,0,12,eol
19607,0,6,Detroit Tigers,Major League Baseball,Rogers,Jake,,34,18,4,1995,206,The United States,17196,Canyon,4,185,205,1,1,2,575,575,8,0,258,531,325,431,296,229,300,507,379,385,331,258,282,456,418,395,291,278,4,2,2,77,10,31,60,103,10,393,350,396,353,381,312,12,1,1,32,7,40,14,3,14,17,11,12,112,140,4,2,17,0,200,0,0,0,0,0,0,0,0,1,550,.207,27,7,12,50,140,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,104,79,119,99,114,204,.9953,222,190,0,0,164,0,0,0,0,0,0,0,0,211,0,0,175,0,0,0,0,0,0,0,0,0,392,rogerja03,rogerja03,rogers003jak,,109,14,eol
19615,0,6,Detroit Tigers,Major League Baseball,Skubal,Tarik,,29,20,11,1996,206,The United States,38568,Kingman,4,191,240,2,2,11,843,1147,6,3,89,185,45,226,85,86,94,188,48,236,91,90,91,187,48,232,88,87,5,1,1,27,10,11,45,11,98,501,534,420,470,459,475,5,2,1,176,118,49,11,3,50,35,42,41,0,0,12,6,6,200,0,0,0,0,0,0,0,0,0,1,550,.223,0,0,10,26,144,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,156,90,167,175,94,469,1.4003,459,322,425,463,228,0,379,0,0,0,0,0,0,317,418,455,223,0,372,0,0,0,0,0,0,0,434,skubata01,skubata01,skubal000tar,,0,11,eol
20104,0,6,Detroit Tigers,Major League Baseball,Hurter,Brant,,48,6,9,1998,206,The United States,17175,Canton,4,198,249,2,2,12,118,130,3,1,89,183,45,224,85,86,94,188,49,237,92,90,92,187,48,233,90,89,5,0,0,9,7,11,10,7,8,485,390,454,393,452,406,12,3,1,48,109,56,11,3,50,36,42,41,0,0,4,14,17,200,0,0,0,0,0,0,0,0,0,1,550,.246,0,0,8,46,117,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,31,158,83,95,38,416,.9719,411,378,335,0,414,0,198,0,0,0,0,0,0,374,332,0,411,0,197,0,0,0,0,0,0,0,400,hurtebr01,hurtebr01,hurter000bra,,0,11,eol
20417,0,6,Detroit Tigers,Major League Baseball,Melton,Troy,,52,3,12,2000,206,The United States,55285,Newport Beach,4,193,209,1,1,12,0,0,2,0,96,191,52,242,97,91,91,186,47,230,88,88,92,187,48,233,90,89,5,1,1,9,7,11,10,9,48,353,373,359,378,359,379,3,6,0,47,109,46,10,3,50,38,43,42,0,0,10,15,16,200,0,0,0,0,0,0,0,0,0,1,550,.271,0,0,18,51,95,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,181,111,100,117,88,343,.9987,351,176,239,333,239,301,0,0,0,0,0,0,0,183,254,347,254,312,0,0,0,0,0,0,0,0,400,meltotr01,meltotr01,melton000tro,,0,10,eol
19991,0,6,Detroit Tigers,Major League Baseball,Lange,Alex,,55,2,10,1995,206,The United States,66644,Riverside,4,191,203,1,1,12,519,866,7,3,96,190,51,238,96,91,92,186,47,231,89,88,92,187,48,233,90,89,5,0,0,10,9,11,10,14,3,461,218,468,235,455,250,12,6,0,31,109,47,13,3,51,44,46,44,0,0,20,9,8,200,0,0,0,0,0,0,0,0,0,1,550,.294,0,0,9,94,107,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,178,39,88,135,42,389,.9510,461,326,0,233,326,0,293,0,0,0,0,0,0,450,0,314,414,0,367,0,0,0,0,0,0,0,147,langeal01,langeal01,lange-000ale,,0,13,eol
20207,0,6,Detroit Tigers,Major League Baseball,Sommers,Drew,,51,14,8,2000,206,The United States,69896,San Diego,4,191,249,2,2,12,0,0,2,0,89,184,45,230,85,86,93,189,49,234,91,89,92,187,48,233,90,89,5,1,2,10,10,11,10,12,22,368,273,307,244,330,264,12,1,0,28,109,40,9,2,51,44,46,44,0,0,10,6,13,200,0,0,0,0,0,0,0,0,0,1,550,.291,0,0,24,86,74,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,181,136,188,84,120,269,.9621,268,0,315,0,0,0,167,0,0,0,0,0,0,0,313,0,0,0,166,0,0,0,0,0,0,0,400,sommedr01,sommedr01,sommer000dre,,0,9,eol
20210,0,6,Detroit Tigers,Major League Baseball,Owens,Tyler,,62,9,1,2001,206,The United States,56697,Ocala,4,178,185,1,1,12,0,0,1,0,94,186,48,232,91,90,92,187,48,233,90,89,92,187,48,233,90,89,5,0,0,25,10,11,40,13,90,327,229,353,241,316,258,1,1,1,34,109,50,19,4,51,44,46,44,0,0,17,12,7,200,0,0,0,0,0,0,0,0,0,1,550,.289,0,0,18,91,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,102,48,135,40,58,233,1.0141,248,177,177,0,0,0,0,0,0,0,0,0,0,188,188,0,0,0,0,0,0,0,0,0,0,0,400,owensty01,owensty01,owens-002tyl,,0,19,eol
20358,0,6,Detroit Tigers,Major League Baseball,Ibanez,Andy,,77,3,4,1993,49,Cuba,31031,Havana,5,178,205,1,1,5,625,815,5,2,405,389,359,374,446,352,394,337,315,326,432,345,425,405,350,328,452,398,8,2,2,94,114,133,124,6,19,1,1,1,1,1,1,15,30,10,1,18,57,10,4,104,91,133,71,0,0,20,9,7,0,0,94,200,200,0,0,0,0,0,1,550,.251,24,1,9,37,88,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,90,130,87,101,118,1,.9756,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,274,ibanean01,ibanean01,ibanez001and,,0,10,eol
